sourceInstance,targetInstance,linkTypeName,sourceObjectType,targetObjectType,linkTypeCategory,source_url
Nisshinbo - Yashiro Fab 2 (Ricoh Electro Device) project capital expenditure (SEMI WFF),Nisshinbo - Yashiro Fab 2 (Ricoh Electro Device),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nitronex Corporation - Durham Fab project capital expenditure (SEMI WFF),Nitronex Corporation - Durham Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Northrop Grumman - D1 (Space Park) (Redondo Beach) project capital expenditure (SEMI WFF),Northrop Grumman - D1 (Space Park) (Redondo Beach),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Northrop Grumman - ATL Baltimore (1 to 6 inch lines) project capital expenditure (SEMI WFF),Northrop Grumman - ATL Baltimore (1 to 6 inch lines),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Northrop Grumman - ATL Baltimore (8 inch line) project capital expenditure (SEMI WFF),Northrop Grumman - ATL Baltimore (8 inch line),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nuvoton Technology - Fab D (was Panasonic) project capital expenditure (SEMI WFF),Nuvoton Technology - Fab D (was Panasonic),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Nuvotronics - Virginia Fab project capital expenditure (SEMI WFF),Nuvotronics - Virginia Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
NXP - Expansion Dan Noble Center project capital expenditure (SEMI WFF),NXP - Expansion Dan Noble Center,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"NXP - ATMC (used also by Everspin) (was Freescale, Austin Technology & Manufacturing Center) project capital expenditure (SEMI WFF)","NXP - ATMC (used also by Everspin) (was Freescale, Austin Technology & Manufacturing Center)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
NXP - ICN8 project capital expenditure (SEMI WFF),NXP - ICN8,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"NXP - CHD (used also by Everspin, was Freescale) project capital expenditure (SEMI WFF)","NXP - CHD (used also by Everspin, was Freescale)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
NXP - ECHO (GaN & SiC Fab new expansion in Chandler) project capital expenditure (SEMI WFF),NXP - ECHO (GaN & SiC Fab new expansion in Chandler),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Odyssey - Ithaca project capital expenditure (SEMI WFF),Odyssey - Ithaca,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
OEPIC Inc. - N/A project capital expenditure (SEMI WFF),OEPIC Inc. - N/A,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Oita Device Technology Co., Ltd - ODT fab project capital expenditure (SEMI WFF)","Oita Device Technology Co., Ltd - ODT fab",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Olympus Corporation - Corporate R&D Center - Tatsuno plant project capital expenditure (SEMI WFF),Olympus Corporation - Corporate R&D Center - Tatsuno plant,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"OnChip Devices, Inc. - N/A project capital expenditure (SEMI WFF)","OnChip Devices, Inc. - N/A",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
OnMicro Electronics (HunterSun) - Hangzhou MEMS fab project capital expenditure (SEMI WFF),OnMicro Electronics (HunterSun) - Hangzhou MEMS fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
onsemi - Roznov SiC Device 200mm project capital expenditure (SEMI WFF),onsemi - Roznov SiC Device 200mm,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
onsemi - Bucheon 200mm (was Fairchild) project capital expenditure (SEMI WFF),onsemi - Bucheon 200mm (was Fairchild),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"onsemi - Aizu fab (was Aizu Fujitsu) was FASL 1A, was JV1 project capital expenditure (SEMI WFF)","onsemi - Aizu fab (was Aizu Fujitsu) was FASL 1A, was JV1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
onsemi - Gresham project capital expenditure (SEMI WFF),onsemi - Gresham,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"onsemi - Fab 10 (was Glofo Fab 10, was IBM Bldg. 323 plus Annex) project capital expenditure (SEMI WFF)","onsemi - Fab 10 (was Glofo Fab 10, was IBM Bldg. 323 plus Annex)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
onsemi - Pennsylvania (was Fairchild) project capital expenditure (SEMI WFF),onsemi - Pennsylvania (was Fairchild),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Optimal Perenni - Fab 2 project capital expenditure (SEMI WFF),Optimal Perenni - Fab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Panjit International - Fab 2 project capital expenditure (SEMI WFF),Panjit International - Fab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Panjit International - Pynmax Fab (Fab 3 8-inch line) project capital expenditure (SEMI WFF),Panjit International - Pynmax Fab (Fab 3 8-inch line),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Phenitec Semicondcutor - 1st Factory (125mm) project capital expenditure (SEMI WFF),Phenitec Semicondcutor - 1st Factory (125mm),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Photonic Corporation - Photonic Fab project capital expenditure (SEMI WFF),Photonic Corporation - Photonic Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Plessey (owned by Haylo Labs) - Plessey 8-inch line project capital expenditure (SEMI WFF),Plessey (owned by Haylo Labs) - Plessey 8-inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Polar Semiconductor, Inc (PSI) (Polarfab) - PolarFab 2 project capital expenditure (SEMI WFF)","Polar Semiconductor, Inc (PSI) (Polarfab) - PolarFab 2",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Polar Semiconductor, Inc (PSI) (Polarfab) - PolarFab 1 (8-inch) project capital expenditure (SEMI WFF)","Polar Semiconductor, Inc (PSI) (Polarfab) - PolarFab 1 (8-inch)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Poseico - Genova project capital expenditure (SEMI WFF),Poseico - Genova,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Power Master Semiconductor - Cheongju SiC 6inch Line project capital expenditure (SEMI WFF),Power Master Semiconductor - Cheongju SiC 6inch Line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Powerchip Semiconductor Manufacturing Corp (PSMC) - Fab 8A (was Maxchip) project capital expenditure (SEMI WFF),Powerchip Semiconductor Manufacturing Corp (PSMC) - Fab 8A (was Maxchip),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Powerchip Semiconductor Manufacturing Corp (PSMC) - Fab 8A-D (200mm line inside Episil Duxing fab) project capital expenditure (SEMI WFF),Powerchip Semiconductor Manufacturing Corp (PSMC) - Fab 8A-D (200mm line inside Episil Duxing fab),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Powerchip Semiconductor Manufacturing Corp (PSMC) - Fab P5 (Tongluo) project capital expenditure (SEMI WFF),Powerchip Semiconductor Manufacturing Corp (PSMC) - Fab P5 (Tongluo),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
PREMA Semiconductor GmbH - Prema project capital expenditure (SEMI WFF),PREMA Semiconductor GmbH - Prema,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Pure Wafer - Campbell (was Noel Technologies) project capital expenditure (SEMI WFF),Pure Wafer - Campbell (was Noel Technologies),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Qidong Jilai Electronics Co., Ltd. - Fab 1 project capital expenditure (SEMI WFF)","Qidong Jilai Electronics Co., Ltd. - Fab 1",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Qorvo Inc. - Richardson 200mm BAW line project capital expenditure (SEMI WFF),Qorvo Inc. - Richardson 200mm BAW line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Qorvo Inc. - Richardson 150mm & 100mm (was Triquint) project capital expenditure (SEMI WFF),Qorvo Inc. - Richardson 150mm & 100mm (was Triquint),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Qorvo Inc. - Apopka (was Triquint) project capital expenditure (SEMI WFF),Qorvo Inc. - Apopka (was Triquint),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Qorvo Inc. - Hilsboro (was Triquint) project capital expenditure (SEMI WFF),Qorvo Inc. - Hilsboro (was Triquint),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rapidus - IIM-1 (Fab 1: Innovative Integration for Manufacturing) project capital expenditure (SEMI WFF),Rapidus - IIM-1 (Fab 1: Innovative Integration for Manufacturing),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Rapidus - IIM-2 (Fab 2) project capital expenditure (SEMI WFF),Rapidus - IIM-2 (Fab 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
RCL Semiconductors Ltd. - HQ Factory project capital expenditure (SEMI WFF),RCL Semiconductors Ltd. - HQ Factory,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Redlen Technologies - CZT Fab project capital expenditure (SEMI WFF),Redlen Technologies - CZT Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Renesas - Saijo Factory project capital expenditure (SEMI WFF),Renesas - Saijo Factory,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Renesas - Naka 200mm line (Bldg. N2) project capital expenditure (SEMI WFF),Renesas - Naka 200mm line (Bldg. N2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Renesas - New 300mm Fab (reopened closed 200mm and 150m line) project capital expenditure (SEMI WFF),Renesas - New 300mm Fab (reopened closed 200mm and 150m line),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Renesas - Takasaki SiC Line project capital expenditure (SEMI WFF),Renesas - Takasaki SiC Line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Retina Implant AG - Retina Implant project capital expenditure (SEMI WFF),Retina Implant AG - Retina Implant,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rogue Valley Microdevices - Fab 1 (wafer processing) project capital expenditure (SEMI WFF),Rogue Valley Microdevices - Fab 1 (wafer processing),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rogue Valley Microdevices - Fab 2 (wafer processing) project capital expenditure (SEMI WFF),Rogue Valley Microdevices - Fab 2 (wafer processing),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Rohm - Chikugo SiC 6-inch line project capital expenditure (SEMI WFF),Rohm - Chikugo SiC 6-inch line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm - Rohm Shiga (was Renesas) project capital expenditure (SEMI WFF),Rohm - Rohm Shiga (was Renesas),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Rohm - Hamamatsu (200mm Line) project capital expenditure (SEMI WFF),Rohm - Hamamatsu (200mm Line),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rohm (Kionix Inc.) - Kyoto MEMS fab project capital expenditure (SEMI WFF),Rohm (Kionix Inc.) - Kyoto MEMS fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Rong Semi (former HIDM Tacoma) - Ningbo New 300mm Fab project capital expenditure (SEMI WFF),Rong Semi (former HIDM Tacoma) - Ningbo New 300mm Fab,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
RTX (former Raytheon Company) - Collins Aerospace - Cedar Rapids facility project capital expenditure (SEMI WFF),RTX (former Raytheon Company) - Collins Aerospace - Cedar Rapids facility,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
RTX (former Raytheon Company) - Glenrothes facility project capital expenditure (SEMI WFF),RTX (former Raytheon Company) - Glenrothes facility,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
RTX (former Raytheon Company) - RF Components (RRFC) project capital expenditure (SEMI WFF),RTX (former Raytheon Company) - RF Components (RRFC),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Ruttonsha International Rectifier - Fab 1 project capital expenditure (SEMI WFF),Ruttonsha International Rectifier - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Line 5 (LED line) 8-inch project capital expenditure (SEMI WFF),Samsung - Line 5 (LED line) 8-inch,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Samsung - Taylor Phase 2 (was S6 Phase 2) project capital expenditure (SEMI WFF),Samsung - Taylor Phase 2 (was S6 Phase 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Samsung - P5 Phase 1 (3D NAND was DRAM) project capital expenditure (SEMI WFF),Samsung - P5 Phase 1 (3D NAND was DRAM),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Samsung - P5 Phase 2 (DRAM was 3D NAND) project capital expenditure (SEMI WFF),Samsung - P5 Phase 2 (DRAM was 3D NAND),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Samsung - S6 (in P3, 8th floor) (was S5 Phase 2) project capital expenditure (SEMI WFF)","Samsung - S6 (in P3, 8th floor) (was S5 Phase 2)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Samsung - Taylor Phase 1 (was S6 Phase 1) project capital expenditure (SEMI WFF),Samsung - Taylor Phase 1 (was S6 Phase 1),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Samsung - P4 Phase 2 Support (was planned for 3D NAND) project capital expenditure (SEMI WFF),Samsung - P4 Phase 2 Support (was planned for 3D NAND),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Samsung - P4 Phase 1 (DRAM) project capital expenditure (SEMI WFF),Samsung - P4 Phase 1 (DRAM),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Sanan Optoelectronics - Sanan-ST SiC Device JV (Phase 1+2) project capital expenditure (SEMI WFF),Sanan Optoelectronics - Sanan-ST SiC Device JV (Phase 1+2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Sanken Electric Co., Ltd. - Fab 2-Line 2 (1st floor) project capital expenditure (SEMI WFF)","Sanken Electric Co., Ltd. - Fab 2-Line 2 (1st floor)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
SCL (Semiconductor Laboratory) - MEMS Line project capital expenditure (SEMI WFF),SCL (Semiconductor Laboratory) - MEMS Line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SCL (Semiconductor Laboratory) - Silicon Fab (CMOS) project capital expenditure (SEMI WFF),SCL (Semiconductor Laboratory) - Silicon Fab (CMOS),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SCL (Semiconductor Laboratory) - New 28nm Line project capital expenditure (SEMI WFF),SCL (Semiconductor Laboratory) - New 28nm Line,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Seagate - Bloomington Wafer Fab 2 project capital expenditure (SEMI WFF),Seagate - Bloomington Wafer Fab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seiko Epson Corporation - T-Wing (8-inch) project capital expenditure (SEMI WFF),Seiko Epson Corporation - T-Wing (8-inch),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Seiko Epson Corporation - Miyazaki plant (Epson Toyocom) project capital expenditure (SEMI WFF),Seiko Epson Corporation - Miyazaki plant (Epson Toyocom),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seiko Epson Corporation - Ina plant project capital expenditure (SEMI WFF),Seiko Epson Corporation - Ina plant,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Seiko Epson Corporation - Hirooka Plant project capital expenditure (SEMI WFF),Seiko Epson Corporation - Hirooka Plant,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Semefab Ltd. - Fab 3 (CMOS3) project capital expenditure (SEMI WFF),Semefab Ltd. - Fab 3 (CMOS3),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Semefab Ltd. - Fab 2 (new MEMS 2) project capital expenditure (SEMI WFF),Semefab Ltd. - Fab 2 (new MEMS 2),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Semikron Elektronik GmbH & Co. KG - SEMIKRON Vrbove project capital expenditure (SEMI WFF),Semikron Elektronik GmbH & Co. KG - SEMIKRON Vrbove,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Semikron Elektronik GmbH & Co. KG - SEMICELL project capital expenditure (SEMI WFF),Semikron Elektronik GmbH & Co. KG - SEMICELL,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"SemiSouth Laboratories, Inc. - N/A project capital expenditure (SEMI WFF)","SemiSouth Laboratories, Inc. - N/A",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Sensera - Woburn (inside Agiltron fab) project capital expenditure (SEMI WFF),Sensera - Woburn (inside Agiltron fab),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SensFab Pte. Ltd. - Fab 1 project capital expenditure (SEMI WFF),SensFab Pte. Ltd. - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Sensitron Semiconductor - N/A project capital expenditure (SEMI WFF),Sensitron Semiconductor - N/A,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Sensonor - Horten project capital expenditure (SEMI WFF),Sensonor - Horten,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Sercalo - MEMS Facility project capital expenditure (SEMI WFF),Sercalo - MEMS Facility,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Shaanxi Electronic Core Industry Times Technology - Fab 1 project capital expenditure (SEMI WFF),Shaanxi Electronic Core Industry Times Technology - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Shanghai Advanced Micro Semiconductors - Fab 2 project capital expenditure (SEMI WFF),Shanghai Advanced Micro Semiconductors - Fab 2,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Shenzhen MTC LED - Nanchang project capital expenditure (SEMI WFF),Shenzhen MTC LED - Nanchang,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Shenzhen Sitan Technology - Xiamen Phase 1 project capital expenditure (SEMI WFF),Shenzhen Sitan Technology - Xiamen Phase 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Shindengen Electric Manufacturing Co., Ltd. - Higashine Bldg #3-2 project capital expenditure (SEMI WFF)","Shindengen Electric Manufacturing Co., Ltd. - Higashine Bldg #3-2",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Shindengen Electric Manufacturing Co., Ltd. - Higashine Bldg #4 project capital expenditure (SEMI WFF)","Shindengen Electric Manufacturing Co., Ltd. - Higashine Bldg #4",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Shougang - Front End Fab 1 project capital expenditure (SEMI WFF),Shougang - Front End Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SiCamore Semi - Main Fab (cleanroom 1) Silicon (was Microsemi) project capital expenditure (SEMI WFF),SiCamore Semi - Main Fab (cleanroom 1) Silicon (was Microsemi),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
SiCamore Semi - Main Fab 6-inch line expansion project capital expenditure (SEMI WFF),SiCamore Semi - Main Fab 6-inch line expansion,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"SiEn Integrated Circuits Co., Ltd. - Fab 1 (300mm line) project capital expenditure (SEMI WFF)","SiEn Integrated Circuits Co., Ltd. - Fab 1 (300mm line)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
"Silan Microelectronics Co., Ltd. - Xiamen Compound SiC Line (Phase 2) project capital expenditure (SEMI WFF)","Silan Microelectronics Co., Ltd. - Xiamen Compound SiC Line (Phase 2)",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
"Silan Microelectronics Co., Ltd. - Xiamen 300mm Fab 2 project capital expenditure (SEMI WFF)","Silan Microelectronics Co., Ltd. - Xiamen 300mm Fab 2",资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Project Spending
Silanna (was Sapphicon) - Fab 3 Compound R&D Facility project capital expenditure (SEMI WFF),Silanna (was Sapphicon) - Fab 3 Compound R&D Facility,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Silanna (was Sapphicon) - Fab 1 project capital expenditure (SEMI WFF),Silanna (was Sapphicon) - Fab 1,资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
Silanna (was Sapphicon) - Fab 2 (upgrade of Fab 1) project capital expenditure (SEMI WFF),Silanna (was Sapphicon) - Fab 2 (upgrade of Fab 1),资本开支统计对象晶圆制造工厂,资本开支,晶圆制造工厂,统计对象,SEMI_WFF_2026_1Q.xlsx#Company Detail
